fips,state_alpha,county_name,asd_code,asd_desc,year,practice,yield_bu_acre
19009,IA,Audubon,40,WEST CENTRAL,2003,all,137.4
19009,IA,Audubon,40,WEST CENTRAL,2004,all,179.6
19009,IA,Audubon,40,WEST CENTRAL,2005,all,172.1
19009,IA,Audubon,40,WEST CENTRAL,2006,all,173.9
19009,IA,Audubon,40,WEST CENTRAL,2007,all,160.7
19009,IA,Audubon,40,WEST CENTRAL,2008,all,181.0
19009,IA,Audubon,40,WEST CENTRAL,2009,all,190.4
19009,IA,Audubon,40,WEST CENTRAL,2010,all,160.3
19009,IA,Audubon,40,WEST CENTRAL,2011,all,176.6
19009,IA,Audubon,40,WEST CENTRAL,2012,all,114.8
19009,IA,Audubon,40,WEST CENTRAL,2013,all,157.1
19009,IA,Audubon,40,WEST CENTRAL,2014,all,185.5
19009,IA,Audubon,40,WEST CENTRAL,2015,all,189.8
19009,IA,Audubon,40,WEST CENTRAL,2016,all,206.1
19009,IA,Audubon,40,WEST CENTRAL,2017,all,211.2
19009,IA,Audubon,40,WEST CENTRAL,2018,all,180.0
19009,IA,Audubon,40,WEST CENTRAL,2019,all,216.0
19009,IA,Audubon,40,WEST CENTRAL,2020,all,170.8
19009,IA,Audubon,40,WEST CENTRAL,2021,all,216.0
19009,IA,Audubon,40,WEST CENTRAL,2022,all,197.9
19009,IA,Audubon,40,WEST CENTRAL,2023,all,197.6
19009,IA,Audubon,40,WEST CENTRAL,2024,all,224.2
19009,IA,Audubon,40,WEST CENTRAL,2025,all,224.7
19011,IA,Benton,60,EAST CENTRAL,2000,all,148.7
19011,IA,Benton,60,EAST CENTRAL,2001,all,160.2
19011,IA,Benton,60,EAST CENTRAL,2002,all,177.8
19011,IA,Benton,60,EAST CENTRAL,2003,all,168.0
19011,IA,Benton,60,EAST CENTRAL,2004,all,171.8
19011,IA,Benton,60,EAST CENTRAL,2005,all,170.0
19011,IA,Benton,60,EAST CENTRAL,2006,all,171.4
19011,IA,Benton,60,EAST CENTRAL,2007,all,180.2
19011,IA,Benton,60,EAST CENTRAL,2008,all,179.0
19011,IA,Benton,60,EAST CENTRAL,2009,all,184.7
19011,IA,Benton,60,EAST CENTRAL,2010,all,179.0
19011,IA,Benton,60,EAST CENTRAL,2011,all,157.2
19011,IA,Benton,60,EAST CENTRAL,2012,all,129.3
19011,IA,Benton,60,EAST CENTRAL,2013,all,163.7
19011,IA,Benton,60,EAST CENTRAL,2014,all,185.4
19011,IA,Benton,60,EAST CENTRAL,2015,all,187.5
19011,IA,Benton,60,EAST CENTRAL,2016,all,199.9
19011,IA,Benton,60,EAST CENTRAL,2017,all,215.3
19011,IA,Benton,60,EAST CENTRAL,2018,all,214.6
19011,IA,Benton,60,EAST CENTRAL,2019,all,197.6
19011,IA,Benton,60,EAST CENTRAL,2020,all,144.8
19011,IA,Benton,60,EAST CENTRAL,2021,all,211.7
19011,IA,Benton,60,EAST CENTRAL,2022,all,221.7
19011,IA,Benton,60,EAST CENTRAL,2023,all,199.7
19011,IA,Benton,60,EAST CENTRAL,2024,all,238.6
19013,IA,Black Hawk,30,NORTHEAST,2000,all,144.0
19013,IA,Black Hawk,30,NORTHEAST,2001,all,162.7
19013,IA,Black Hawk,30,NORTHEAST,2002,all,176.7
19013,IA,Black Hawk,30,NORTHEAST,2003,all,151.3
19013,IA,Black Hawk,30,NORTHEAST,2004,all,178.1
19013,IA,Black Hawk,30,NORTHEAST,2005,all,180.7
19013,IA,Black Hawk,30,NORTHEAST,2006,all,185.5
19013,IA,Black Hawk,30,NORTHEAST,2007,all,176.7
19013,IA,Black Hawk,30,NORTHEAST,2008,all,165.0
19013,IA,Black Hawk,30,NORTHEAST,2009,all,173.2
19013,IA,Black Hawk,30,NORTHEAST,2010,all,170.4
19013,IA,Black Hawk,30,NORTHEAST,2011,all,186.1
19013,IA,Black Hawk,30,NORTHEAST,2012,all,126.4
19013,IA,Black Hawk,30,NORTHEAST,2013,all,166.1
19013,IA,Black Hawk,30,NORTHEAST,2014,all,165.2
19013,IA,Black Hawk,30,NORTHEAST,2015,all,192.9
19013,IA,Black Hawk,30,NORTHEAST,2016,all,206.4
19013,IA,Black Hawk,30,NORTHEAST,2017,all,209.2
19013,IA,Black Hawk,30,NORTHEAST,2018,all,206.2
19013,IA,Black Hawk,30,NORTHEAST,2019,all,205.1
19013,IA,Black Hawk,30,NORTHEAST,2020,all,169.8
19013,IA,Black Hawk,30,NORTHEAST,2021,all,193.6
19013,IA,Black Hawk,30,NORTHEAST,2022,all,202.4
19013,IA,Black Hawk,30,NORTHEAST,2024,all,205.9
19013,IA,Black Hawk,30,NORTHEAST,2025,all,207.2
19015,IA,Boone,50,CENTRAL,2000,all,154.5
19015,IA,Boone,50,CENTRAL,2001,all,154.0
19015,IA,Boone,50,CENTRAL,2002,all,171.0
19015,IA,Boone,50,CENTRAL,2003,all,170.4
19015,IA,Boone,50,CENTRAL,2004,all,192.2
19015,IA,Boone,50,CENTRAL,2005,all,192.4
19015,IA,Boone,50,CENTRAL,2006,all,172.7
19015,IA,Boone,50,CENTRAL,2007,all,182.2
19015,IA,Boone,50,CENTRAL,2008,all,166.0
19015,IA,Boone,50,CENTRAL,2009,all,183.4
19015,IA,Boone,50,CENTRAL,2010,all,162.5
19015,IA,Boone,50,CENTRAL,2011,all,182.5
19015,IA,Boone,50,CENTRAL,2012,all,147.1
19015,IA,Boone,50,CENTRAL,2013,all,154.2
19015,IA,Boone,50,CENTRAL,2014,all,180.9
19015,IA,Boone,50,CENTRAL,2015,all,192.3
19015,IA,Boone,50,CENTRAL,2016,all,208.4
19015,IA,Boone,50,CENTRAL,2017,all,192.4
19015,IA,Boone,50,CENTRAL,2018,all,193.7
19015,IA,Boone,50,CENTRAL,2019,all,194.8
19015,IA,Boone,50,CENTRAL,2020,all,160.7
19015,IA,Boone,50,CENTRAL,2021,all,208.4
19015,IA,Boone,50,CENTRAL,2022,all,202.4
19015,IA,Boone,50,CENTRAL,2023,all,226.5
19015,IA,Boone,50,CENTRAL,2024,all,217.6
19015,IA,Boone,50,CENTRAL,2025,all,209.9
19017,IA,Bremer,30,NORTHEAST,2000,all,151.3
19017,IA,Bremer,30,NORTHEAST,2001,all,161.0
19017,IA,Bremer,30,NORTHEAST,2002,all,184.1
19017,IA,Bremer,30,NORTHEAST,2003,all,152.7
19017,IA,Bremer,30,NORTHEAST,2004,all,184.5
19017,IA,Bremer,30,NORTHEAST,2005,all,193.0
19017,IA,Bremer,30,NORTHEAST,2006,all,183.1
19017,IA,Bremer,30,NORTHEAST,2007,all,181.4
19017,IA,Bremer,30,NORTHEAST,2008,all,161.0
19017,IA,Bremer,30,NORTHEAST,2009,all,188.9
19017,IA,Bremer,30,NORTHEAST,2010,all,174.6
19017,IA,Bremer,30,NORTHEAST,2011,all,196.5
19017,IA,Bremer,30,NORTHEAST,2012,all,133.3
19017,IA,Bremer,30,NORTHEAST,2013,all,175.1
19017,IA,Bremer,30,NORTHEAST,2014,all,159.0
19017,IA,Bremer,30,NORTHEAST,2015,all,203.1
19017,IA,Bremer,30,NORTHEAST,2016,all,210.6
19017,IA,Bremer,30,NORTHEAST,2017,all,212.7
19017,IA,Bremer,30,NORTHEAST,2018,all,212.4
19017,IA,Bremer,30,NORTHEAST,2019,all,212.5
19017,IA,Bremer,30,NORTHEAST,2020,all,187.6
19017,IA,Bremer,30,NORTHEAST,2021,all,200.1
19017,IA,Bremer,30,NORTHEAST,2022,all,210.8
19017,IA,Bremer,30,NORTHEAST,2023,all,199.9
19017,IA,Bremer,30,NORTHEAST,2024,all,205.9
19017,IA,Bremer,30,NORTHEAST,2025,all,213.1
19019,IA,Buchanan,30,NORTHEAST,2000,all,140.6
19019,IA,Buchanan,30,NORTHEAST,2001,all,166.6
19019,IA,Buchanan,30,NORTHEAST,2002,all,183.1
19019,IA,Buchanan,30,NORTHEAST,2003,all,159.4
19019,IA,Buchanan,30,NORTHEAST,2004,all,163.0
19019,IA,Buchanan,30,NORTHEAST,2005,all,178.7
19019,IA,Buchanan,30,NORTHEAST,2006,all,180.8
19019,IA,Buchanan,30,NORTHEAST,2007,all,173.9
19019,IA,Buchanan,30,NORTHEAST,2008,all,167.0
19019,IA,Buchanan,30,NORTHEAST,2009,all,170.5
19019,IA,Buchanan,30,NORTHEAST,2010,all,167.5
19019,IA,Buchanan,30,NORTHEAST,2011,all,187.0
19019,IA,Buchanan,30,NORTHEAST,2012,all,140.4
19019,IA,Buchanan,30,NORTHEAST,2013,all,168.8
19019,IA,Buchanan,30,NORTHEAST,2014,all,169.3
19019,IA,Buchanan,30,NORTHEAST,2015,all,191.6
19019,IA,Buchanan,30,NORTHEAST,2016,all,205.6
19019,IA,Buchanan,30,NORTHEAST,2017,all,221.3
19019,IA,Buchanan,30,NORTHEAST,2018,all,207.1
19019,IA,Buchanan,30,NORTHEAST,2019,all,218.9
19019,IA,Buchanan,30,NORTHEAST,2020,all,188.3
19019,IA,Buchanan,30,NORTHEAST,2021,all,209.0
19019,IA,Buchanan,30,NORTHEAST,2022,all,209.7
19019,IA,Buchanan,30,NORTHEAST,2023,all,190.7
19019,IA,Buchanan,30,NORTHEAST,2024,all,220.8
19019,IA,Buchanan,30,NORTHEAST,2025,all,208.9
19021,IA,Buena Vista,10,NORTHWEST,2000,all,135.7
19021,IA,Buena Vista,10,NORTHWEST,2001,all,144.4
19021,IA,Buena Vista,10,NORTHWEST,2002,all,159.2
19021,IA,Buena Vista,10,NORTHWEST,2003,all,160.0
19021,IA,Buena Vista,10,NORTHWEST,2004,all,192.5
19021,IA,Buena Vista,10,NORTHWEST,2005,all,185.3
19021,IA,Buena Vista,10,NORTHWEST,2006,all,143.3
19021,IA,Buena Vista,10,NORTHWEST,2007,all,163.0
19021,IA,Buena Vista,10,NORTHWEST,2008,all,179.0
19021,IA,Buena Vista,10,NORTHWEST,2009,all,190.7
19021,IA,Buena Vista,10,NORTHWEST,2010,all,178.3
19021,IA,Buena Vista,10,NORTHWEST,2011,all,180.2
19021,IA,Buena Vista,10,NORTHWEST,2012,all,148.2
19021,IA,Buena Vista,10,NORTHWEST,2013,all,160.5
19021,IA,Buena Vista,10,NORTHWEST,2014,all,172.1
19021,IA,Buena Vista,10,NORTHWEST,2015,all,202.7
19021,IA,Buena Vista,10,NORTHWEST,2016,all,201.1
19021,IA,Buena Vista,10,NORTHWEST,2017,all,187.9
19021,IA,Buena Vista,10,NORTHWEST,2018,all,193.1
19021,IA,Buena Vista,10,NORTHWEST,2019,all,190.8
19021,IA,Buena Vista,10,NORTHWEST,2020,all,183.9
19021,IA,Buena Vista,10,NORTHWEST,2021,all,203.9
19021,IA,Buena Vista,10,NORTHWEST,2022,all,196.9
19021,IA,Buena Vista,10,NORTHWEST,2023,all,212.0
19021,IA,Buena Vista,10,NORTHWEST,2025,all,210.0
19023,IA,Butler,20,NORTH CENTRAL,2000,all,140.9
19023,IA,Butler,20,NORTH CENTRAL,2001,all,157.9
19023,IA,Butler,20,NORTH CENTRAL,2002,all,175.1
19023,IA,Butler,20,NORTH CENTRAL,2003,all,160.1
19023,IA,Butler,20,NORTH CENTRAL,2004,all,187.9
19023,IA,Butler,20,NORTH CENTRAL,2005,all,185.6
19023,IA,Butler,20,NORTH CENTRAL,2006,all,176.6
19023,IA,Butler,20,NORTH CENTRAL,2007,all,176.2
19023,IA,Butler,20,NORTH CENTRAL,2008,all,175.0
19023,IA,Butler,20,NORTH CENTRAL,2009,all,181.8
19023,IA,Butler,20,NORTH CENTRAL,2010,all,180.5
19023,IA,Butler,20,NORTH CENTRAL,2011,all,186.7
19023,IA,Butler,20,NORTH CENTRAL,2012,all,122.0
19023,IA,Butler,20,NORTH CENTRAL,2013,all,179.2
19023,IA,Butler,20,NORTH CENTRAL,2014,all,167.7
19023,IA,Butler,20,NORTH CENTRAL,2015,all,193.3
19023,IA,Butler,20,NORTH CENTRAL,2016,all,207.3
19023,IA,Butler,20,NORTH CENTRAL,2017,all,211.4
19023,IA,Butler,20,NORTH CENTRAL,2018,all,211.3
19023,IA,Butler,20,NORTH CENTRAL,2019,all,209.5
19023,IA,Butler,20,NORTH CENTRAL,2020,all,192.8
19023,IA,Butler,20,NORTH CENTRAL,2021,all,204.5
19023,IA,Butler,20,NORTH CENTRAL,2022,all,212.4
19023,IA,Butler,20,NORTH CENTRAL,2023,all,183.1
19023,IA,Butler,20,NORTH CENTRAL,2024,all,209.8
19023,IA,Butler,20,NORTH CENTRAL,2025,all,210.8
19025,IA,Calhoun,40,WEST CENTRAL,2000,all,149.5
19025,IA,Calhoun,40,WEST CENTRAL,2001,all,144.2
19025,IA,Calhoun,40,WEST CENTRAL,2002,all,166.8
19025,IA,Calhoun,40,WEST CENTRAL,2003,all,160.0
19025,IA,Calhoun,40,WEST CENTRAL,2004,all,184.2
19025,IA,Calhoun,40,WEST CENTRAL,2005,all,182.5
19025,IA,Calhoun,40,WEST CENTRAL,2006,all,165.5
19025,IA,Calhoun,40,WEST CENTRAL,2007,all,180.2
19025,IA,Calhoun,40,WEST CENTRAL,2008,all,178.0
19025,IA,Calhoun,40,WEST CENTRAL,2009,all,168.3
19025,IA,Calhoun,40,WEST CENTRAL,2010,all,173.3
19025,IA,Calhoun,40,WEST CENTRAL,2011,all,181.9
19025,IA,Calhoun,40,WEST CENTRAL,2012,all,134.8
19025,IA,Calhoun,40,WEST CENTRAL,2013,all,132.6
19025,IA,Calhoun,40,WEST CENTRAL,2014,all,189.6
19025,IA,Calhoun,40,WEST CENTRAL,2015,all,194.7
19025,IA,Calhoun,40,WEST CENTRAL,2016,all,207.3
19025,IA,Calhoun,40,WEST CENTRAL,2017,all,195.1
19025,IA,Calhoun,40,WEST CENTRAL,2018,all,193.3
19025,IA,Calhoun,40,WEST CENTRAL,2019,all,198.8
19025,IA,Calhoun,40,WEST CENTRAL,2020,all,159.6
19025,IA,Calhoun,40,WEST CENTRAL,2021,all,217.8
19025,IA,Calhoun,40,WEST CENTRAL,2022,all,202.3
19025,IA,Calhoun,40,WEST CENTRAL,2023,all,201.6
19025,IA,Calhoun,40,WEST CENTRAL,2024,all,228.8
19025,IA,Calhoun,40,WEST CENTRAL,2025,all,214.6
19027,IA,Carroll,40,WEST CENTRAL,2000,all,136.4
19027,IA,Carroll,40,WEST CENTRAL,2001,all,142.7
19027,IA,Carroll,40,WEST CENTRAL,2002,all,159.2
19027,IA,Carroll,40,WEST CENTRAL,2003,all,161.8
19027,IA,Carroll,40,WEST CENTRAL,2004,all,193.5
19027,IA,Carroll,40,WEST CENTRAL,2005,all,177.0
19027,IA,Carroll,40,WEST CENTRAL,2006,all,162.5
19027,IA,Carroll,40,WEST CENTRAL,2007,all,169.3
19027,IA,Carroll,40,WEST CENTRAL,2008,all,179.0
19027,IA,Carroll,40,WEST CENTRAL,2009,all,200.1
19027,IA,Carroll,40,WEST CENTRAL,2010,all,182.0
19027,IA,Carroll,40,WEST CENTRAL,2011,all,180.2
19027,IA,Carroll,40,WEST CENTRAL,2012,all,105.3
19027,IA,Carroll,40,WEST CENTRAL,2013,all,136.5
19027,IA,Carroll,40,WEST CENTRAL,2014,all,188.6
19027,IA,Carroll,40,WEST CENTRAL,2015,all,195.4
19027,IA,Carroll,40,WEST CENTRAL,2016,all,203.1
19027,IA,Carroll,40,WEST CENTRAL,2017,all,211.3
19027,IA,Carroll,40,WEST CENTRAL,2018,all,208.4
19027,IA,Carroll,40,WEST CENTRAL,2019,all,219.7
19027,IA,Carroll,40,WEST CENTRAL,2020,all,150.6
19027,IA,Carroll,40,WEST CENTRAL,2021,all,218.3
19027,IA,Carroll,40,WEST CENTRAL,2022,all,195.7
19027,IA,Carroll,40,WEST CENTRAL,2023,all,196.7
19027,IA,Carroll,40,WEST CENTRAL,2024,all,240.9
19029,IA,Cass,70,SOUTHWEST,2000,all,132.2
19029,IA,Cass,70,SOUTHWEST,2001,all,126.7
19029,IA,Cass,70,SOUTHWEST,2002,all,135.0
19029,IA,Cass,70,SOUTHWEST,2003,all,133.2
19029,IA,Cass,70,SOUTHWEST,2004,all,192.3
19029,IA,Cass,70,SOUTHWEST,2005,all,168.2
19029,IA,Cass,70,SOUTHWEST,2006,all,170.8
19029,IA,Cass,70,SOUTHWEST,2007,all,157.5
19029,IA,Cass,70,SOUTHWEST,2008,all,174.0
19029,IA,Cass,70,SOUTHWEST,2009,all,182.4
19029,IA,Cass,70,SOUTHWEST,2010,all,155.1
19029,IA,Cass,70,SOUTHWEST,2011,all,175.2
19029,IA,Cass,70,SOUTHWEST,2012,all,120.4
19029,IA,Cass,70,SOUTHWEST,2013,all,159.5
19029,IA,Cass,70,SOUTHWEST,2014,all,173.7
19029,IA,Cass,70,SOUTHWEST,2015,all,193.7
19029,IA,Cass,70,SOUTHWEST,2016,all,195.9
19029,IA,Cass,70,SOUTHWEST,2017,all,197.4
19029,IA,Cass,70,SOUTHWEST,2018,all,169.5
19029,IA,Cass,70,SOUTHWEST,2019,all,200.3
19029,IA,Cass,70,SOUTHWEST,2020,all,177.5
19029,IA,Cass,70,SOUTHWEST,2021,all,212.4
19029,IA,Cass,70,SOUTHWEST,2022,all,179.2
19029,IA,Cass,70,SOUTHWEST,2024,all,217.0
19029,IA,Cass,70,SOUTHWEST,2025,all,188.4
19031,IA,Cedar,60,EAST CENTRAL,2000,all,147.1
19031,IA,Cedar,60,EAST CENTRAL,2001,all,172.7
19031,IA,Cedar,60,EAST CENTRAL,2002,all,187.0
19031,IA,Cedar,60,EAST CENTRAL,2003,all,180.1
19031,IA,Cedar,60,EAST CENTRAL,2004,all,188.8
19031,IA,Cedar,60,EAST CENTRAL,2005,all,144.4
19031,IA,Cedar,60,EAST CENTRAL,2006,all,181.6
19031,IA,Cedar,60,EAST CENTRAL,2007,all,184.2
19031,IA,Cedar,60,EAST CENTRAL,2008,all,180.0
19031,IA,Cedar,60,EAST CENTRAL,2009,all,191.5
19031,IA,Cedar,60,EAST CENTRAL,2010,all,174.4
19031,IA,Cedar,60,EAST CENTRAL,2011,all,184.9
19031,IA,Cedar,60,EAST CENTRAL,2012,all,158.9
19031,IA,Cedar,60,EAST CENTRAL,2013,all,169.7
19031,IA,Cedar,60,EAST CENTRAL,2014,all,184.1
19031,IA,Cedar,60,EAST CENTRAL,2015,all,188.8
19031,IA,Cedar,60,EAST CENTRAL,2016,all,215.3
19031,IA,Cedar,60,EAST CENTRAL,2017,all,222.3
19031,IA,Cedar,60,EAST CENTRAL,2018,all,222.3
19031,IA,Cedar,60,EAST CENTRAL,2019,all,193.7
19031,IA,Cedar,60,EAST CENTRAL,2020,all,153.3
19031,IA,Cedar,60,EAST CENTRAL,2021,all,207.1
19031,IA,Cedar,60,EAST CENTRAL,2022,all,221.4
19031,IA,Cedar,60,EAST CENTRAL,2023,all,205.7
19031,IA,Cedar,60,EAST CENTRAL,2024,all,236.2
19031,IA,Cedar,60,EAST CENTRAL,2025,all,215.0
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2000,all,149.4
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2001,all,146.8
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2002,all,168.5
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2003,all,161.5
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2004,all,168.2
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2005,all,184.0
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2006,all,169.1
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2007,all,173.2
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2008,all,166.0
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2009,all,169.8
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2010,all,173.0
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2011,all,169.3
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2012,all,124.8
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2013,all,163.1
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2014,all,168.3
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2015,all,196.9
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2016,all,193.6
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2017,all,208.9
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2018,all,184.4
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2019,all,191.8
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2020,all,182.5
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2021,all,200.0
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2022,all,216.9
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2024,all,199.7
19033,IA,Cerro Gordo,20,NORTH CENTRAL,2025,all,196.3
19035,IA,Cherokee,10,NORTHWEST,2000,all,119.9
19035,IA,Cherokee,10,NORTHWEST,2001,all,150.0
19035,IA,Cherokee,10,NORTHWEST,2002,all,161.9
19035,IA,Cherokee,10,NORTHWEST,2003,all,165.2
19035,IA,Cherokee,10,NORTHWEST,2004,all,187.1
19035,IA,Cherokee,10,NORTHWEST,2005,all,185.5
19035,IA,Cherokee,10,NORTHWEST,2006,all,144.4
19035,IA,Cherokee,10,NORTHWEST,2007,all,166.5
19035,IA,Cherokee,10,NORTHWEST,2008,all,196.0
19035,IA,Cherokee,10,NORTHWEST,2009,all,201.9
19035,IA,Cherokee,10,NORTHWEST,2010,all,186.9
19035,IA,Cherokee,10,NORTHWEST,2011,all,176.7
19035,IA,Cherokee,10,NORTHWEST,2012,all,158.7
19035,IA,Cherokee,10,NORTHWEST,2013,all,185.1
19035,IA,Cherokee,10,NORTHWEST,2014,all,183.6
